Concept,ID,Question,ChoiceNumber
an ostrich,9,an eagle a dolphin,0
an ostrich,9,a penguin a seal,0
an ostrich,9,a penguin a dolphin,0
an ostrich,9,a penguin a whale,0
an ostrich,9,a salmon a dolphin,0
an ostrich,9,a salmon a whale,0
an ostrich,9,a seal a dolphin,0
an ostrich,9,a seal a whale,0
an eagle,10,a finch a robin,0
an eagle,10,a finch a salmon,0
an eagle,10,a robin a penguin,0
an eagle,10,a robin a salmon,0
an eagle,10,a robin a seal,1
an eagle,10,a robin a dolphin,0
an eagle,10,a robin a whale,0
an eagle,10,a chicken a seal,0
an eagle,10,a chicken a dolphin,0
an eagle,10,a chicken a whale,0
an eagle,10,an ostrich a penguin,0
an eagle,10,an ostrich a salmon,0
an eagle,10,an ostrich a whale,0
an eagle,10,a penguin a salmon,0
an eagle,10,a penguin a seal,0
an eagle,10,a penguin a dolphin,0
an eagle,10,a penguin a whale,0
a seal,11,a finch a chicken,0
a seal,11,a finch an eagle,0
a seal,11,a finch a penguin,1
a seal,11,a finch a whale,0
a seal,11,a robin a chicken,0
a seal,11,a robin an ostrich,0
a seal,11,a robin a penguin,0
a seal,11,a robin a whale,0
a seal,11,a chicken an eagle,0
a seal,11,a chicken a penguin,1
a seal,11,a chicken a salmon,0
a seal,11,a chicken a dolphin,0
a seal,11,a chicken a whale,0
a seal,11,an eagle a penguin,0
a seal,11,an eagle a salmon,0
a seal,11,an ostrich a salmon,0
a seal,11,an ostrich a dolphin,0
a seal,11,an ostrich a whale,0
a seal,11,a penguin a salmon,0
a seal,11,a penguin a dolphin,0
a seal,11,a penguin a whale,0
a seal,11,a salmon a whale,0
a seal,11,a dolphin a whale,0
a seal,12,a finch a robin,0
a seal,12,a finch a chicken,0
a seal,12,a finch an eagle,0
a seal,12,a finch a penguin,0
a seal,12,a finch a salmon,0
a seal,12,a finch a dolphin,0
a seal,12,a robin a chicken,0
a seal,12,a robin a dolphin,0
a seal,12,a robin a whale,0
a seal,12,a chicken an ostrich,0
a seal,12,a chicken a salmon,0
a seal,12,an eagle a salmon,0
a seal,12,an ostrich a penguin,0
a seal,12,an ostrich a salmon,0
a seal,12,a penguin a salmon,0
a seal,12,a salmon a dolphin,0
a chicken,13,a finch an eagle,1
a chicken,13,a finch a dolphin,0
a chicken,13,a finch a whale,0
a chicken,13,a robin a penguin,0
a chicken,13,a robin a salmon,0
a chicken,13,a robin a seal,0
a chicken,13,an eagle a salmon,0
a chicken,13,an eagle a seal,0
a chicken,13,an eagle a dolphin,0
a chicken,13,an ostrich a penguin,0
a chicken,13,an ostrich a seal,0
a chicken,13,a penguin a dolphin,0
a chicken,13,a penguin a whale,0
a chicken,13,a salmon a seal,0
a chicken,13,a salmon a dolphin,0
a penguin,14,a finch a robin,0
a penguin,14,a finch a chicken,0
a penguin,14,a finch an eagle,0
a penguin,14,a finch a salmon,1
a penguin,14,a finch a whale,0
a penguin,14,a robin a chicken,0
a penguin,14,a robin an eagle,0
a penguin,14,a robin a dolphin,0
a penguin,14,a chicken an eagle,0
a penguin,14,a chicken an ostrich,1
a penguin,14,a chicken a seal,0
a penguin,14,a chicken a whale,0
a penguin,14,an eagle a salmon,0
a penguin,14,an eagle a seal,0
a penguin,14,an eagle a whale,0
a penguin,14,an ostrich a seal,0
a penguin,14,an ostrich a dolphin,0
a penguin,14,a salmon a dolphin,0
a penguin,14,a seal a dolphin,0
an ostrich,15,a finch a robin,0
an ostrich,15,a finch an eagle,0
an ostrich,15,a finch a salmon,0
an ostrich,15,a finch a seal,0
an ostrich,15,a finch a dolphin,0
an ostrich,15,a robin an eagle,0
an ostrich,15,a robin a penguin,0
an ostrich,15,a robin a salmon,0
an ostrich,15,a robin a seal,0
an ostrich,15,a robin a dolphin,0
an ostrich,15,a chicken an eagle,0
an ostrich,15,a chicken a penguin,0
an ostrich,15,a chicken a seal,0
an ostrich,15,a chicken a whale,0
an ostrich,15,an eagle a penguin,0
an ostrich,15,an eagle a seal,0
an ostrich,15,an eagle a whale,0
an ostrich,15,a penguin a seal,0
an ostrich,15,a penguin a dolphin,0
an ostrich,15,a penguin a whale,0
a robin,16,a finch a chicken,0
a robin,16,a finch an eagle,0
a robin,16,a finch a penguin,0
a robin,16,a finch a salmon,0
a robin,16,a finch a seal,0
a robin,16,a finch a dolphin,0
a robin,16,a finch a whale,0
a robin,16,a chicken an eagle,1
a robin,16,a chicken an ostrich,0
a robin,16,a chicken a penguin,0
a robin,16,a chicken a salmon,0
a robin,16,a chicken a dolphin,0
a robin,16,an eagle an ostrich,0
a robin,16,an eagle a penguin,0
a robin,16,an eagle a salmon,1
a robin,16,an eagle a seal,0
a robin,16,an eagle a whale,0
a robin,16,an ostrich a penguin,0
a robin,16,an ostrich a whale,0
a robin,16,a penguin a salmon,0
a robin,16,a penguin a dolphin,0
a robin,16,a penguin a whale,0
a robin,16,a salmon a dolphin,0
a robin,16,a salmon a whale,0
a robin,16,a seal a dolphin,0
a robin,16,a dolphin a whale,0
a seal,17,a finch a chicken,0
a seal,17,a finch an eagle,0
a seal,17,a finch a salmon,0
a seal,17,a finch a dolphin,1
a seal,17,a robin an ostrich,0
a seal,17,a robin a penguin,0
a seal,17,a robin a dolphin,0
a seal,17,a robin a whale,0
a seal,17,a chicken an eagle,0
a seal,17,a chicken an ostrich,0
a seal,17,a chicken a penguin,0
a seal,17,a chicken a dolphin,0
a seal,17,an eagle an ostrich,0
a seal,17,an eagle a penguin,0
a seal,17,an eagle a salmon,0
a seal,17,an eagle a dolphin,0
a seal,17,an ostrich a dolphin,1
a seal,17,an ostrich a whale,0
a seal,17,a penguin a salmon,0
a seal,17,a penguin a dolphin,0
a seal,17,a salmon a dolphin,0
a seal,17,a salmon a whale,0
a seal,17,a dolphin a whale,0
a penguin,18,a finch a chicken,0
a penguin,18,a finch an eagle,0
a penguin,18,a finch an ostrich,0
a penguin,18,a finch a salmon,0
a penguin,18,a finch a seal,0
a penguin,18,a finch a dolphin,0
a penguin,18,a robin a seal,0
a penguin,18,a robin a dolphin,0
a penguin,18,a chicken an ostrich,0
a penguin,18,a chicken a salmon,0
a penguin,18,a chicken a dolphin,1
a penguin,18,an eagle a dolphin,0
a penguin,18,an ostrich a salmon,0
a penguin,18,an ostrich a dolphin,0
a penguin,18,an ostrich a whale,0
a penguin,18,a salmon a dolphin,0
a penguin,18,a salmon a whale,0
a penguin,18,a seal a dolphin,0
a robin,19,a finch a chicken,0
a robin,19,a finch an eagle,0
a robin,19,a finch a penguin,0
a robin,19,a finch a salmon,0
a robin,19,a finch a seal,0
a robin,19,a finch a dolphin,0
a robin,19,a finch a whale,0
a robin,19,a chicken an eagle,1
a robin,19,a chicken a penguin,0
a robin,19,a chicken a dolphin,0
a robin,19,an eagle an ostrich,0
a robin,19,an eagle a penguin,0
a robin,19,an eagle a seal,0
a robin,19,an eagle a dolphin,0
a robin,19,an eagle a whale,0
a robin,19,an ostrich a salmon,0
a robin,19,an ostrich a dolphin,0
a robin,19,an ostrich a whale,0
a robin,19,a penguin a salmon,0
a robin,19,a penguin a seal,0
a robin,19,a penguin a dolphin,0
a robin,19,a penguin a whale,0
a robin,19,a salmon a whale,0
a robin,19,a seal a whale,0
an ostrich,20,a finch a robin,0
an ostrich,20,a finch a penguin,0
an ostrich,20,a finch a seal,0
an ostrich,20,a finch a whale,0
an ostrich,20,a robin a chicken,0
an ostrich,20,a robin an eagle,0
an ostrich,20,a robin a penguin,0
an ostrich,20,a robin a seal,0
an ostrich,20,a robin a dolphin,1
an ostrich,20,a robin a whale,0
an ostrich,20,a chicken an eagle,0
an ostrich,20,a chicken a salmon,0
an ostrich,20,a chicken a seal,0
an ostrich,20,a chicken a dolphin,0
an ostrich,20,a chicken a whale,0
an ostrich,20,an eagle a penguin,0
an ostrich,20,an eagle a seal,0
an ostrich,20,an eagle a whale,0
an ostrich,20,a penguin a salmon,0
an ostrich,20,a penguin a seal,0
an ostrich,20,a penguin a dolphin,0
an ostrich,20,a salmon a dolphin,0
an ostrich,20,a dolphin a whale,0
a finch,21,a robin an ostrich,0
a finch,21,a robin a penguin,0
a finch,21,a robin a seal,0
a finch,21,a robin a dolphin,0
a finch,21,a chicken an eagle,0
a finch,21,a chicken an ostrich,0
a finch,21,a chicken a penguin,0
a finch,21,a chicken a seal,0
a finch,21,an eagle an ostrich,0
a finch,21,an eagle a seal,0
a finch,21,an eagle a whale,0
a finch,21,an ostrich a salmon,0
a finch,21,an ostrich a whale,0
a finch,21,a penguin a dolphin,0
a finch,21,a salmon a seal,0
a finch,21,a salmon a dolphin,0
a finch,21,a salmon a whale,1
a finch,21,a seal a dolphin,0
a finch,21,a seal a whale,0
a finch,21,a dolphin a whale,0
a whale,22,a finch an eagle,0
a whale,22,a finch an ostrich,0
a whale,22,a finch a penguin,0
a whale,22,a finch a dolphin,0
a whale,22,a robin an eagle,0
a whale,22,a robin a seal,0
a whale,22,a robin a dolphin,0
a whale,22,a chicken a penguin,1
a whale,22,a chicken a salmon,0
a whale,22,a chicken a seal,0
a whale,22,a chicken a dolphin,0
a whale,22,an eagle a salmon,0
a whale,22,an eagle a dolphin,0
a whale,22,an ostrich a penguin,1
a whale,22,an ostrich a seal,0
a whale,22,an ostrich a dolphin,0
a whale,22,a penguin a seal,0
a whale,22,a penguin a dolphin,0
a whale,22,a salmon a seal,0
a whale,22,a seal a dolphin,0
a penguin,23,a finch a chicken,0
a penguin,23,a finch an ostrich,0
a penguin,23,a finch a salmon,0
a penguin,23,a finch a seal,0
a penguin,23,a finch a whale,0
a penguin,23,a robin an eagle,0
a penguin,23,a robin a seal,0
a penguin,23,a robin a dolphin,0
a penguin,23,a robin a whale,0
a penguin,23,a chicken a salmon,0
a penguin,23,a chicken a dolphin,0
a penguin,23,a chicken a whale,0
a penguin,23,an eagle a salmon,1
a penguin,23,an eagle a dolphin,0
a penguin,23,an ostrich a salmon,0
a penguin,23,an ostrich a seal,0
a penguin,23,an ostrich a whale,0
a penguin,23,a salmon a seal,0
a penguin,23,a seal a dolphin,0
a dolphin,24,a finch a robin,0
a dolphin,24,a finch a chicken,0
a dolphin,24,a finch an eagle,0
a dolphin,24,a finch a penguin,0
a dolphin,24,a finch a salmon,0
a dolphin,24,a robin a chicken,0
a dolphin,24,a robin an eagle,0
a dolphin,24,a robin an ostrich,0
a dolphin,24,a robin a salmon,0
a dolphin,24,a robin a seal,0
a dolphin,24,a robin a whale,0
a dolphin,24,a chicken an eagle,0
a dolphin,24,a chicken an ostrich,0
a dolphin,24,a chicken a penguin,0
a dolphin,24,a chicken a salmon,0
a dolphin,24,a chicken a seal,0
a dolphin,24,an eagle a penguin,0
a dolphin,24,an eagle a salmon,0
a dolphin,24,an eagle a seal,0
a dolphin,24,an eagle a whale,0
a dolphin,24,an ostrich a whale,0
a dolphin,24,a penguin a whale,0
a dolphin,24,a salmon a seal,0
a finch,25,a robin a seal,0
a finch,25,a robin a dolphin,0
a finch,25,a robin a whale,0
a finch,25,a chicken an eagle,0
a finch,25,a chicken an ostrich,0
a finch,25,a chicken a salmon,0
a finch,25,a chicken a seal,0
a finch,25,an eagle a salmon,0
a finch,25,an eagle a seal,0
a finch,25,an eagle a dolphin,0
a finch,25,an eagle a whale,0
a finch,25,an ostrich a salmon,0
a finch,25,an ostrich a seal,0
a finch,25,an ostrich a dolphin,0
a finch,25,an ostrich a whale,0
a finch,25,a penguin a salmon,0
a finch,25,a penguin a seal,0
a finch,25,a penguin a dolphin,0
a finch,25,a penguin a whale,0
a finch,25,a salmon a whale,0
a finch,25,a seal a whale,0
a whale,26,a finch a robin,0
a whale,26,a finch an eagle,0
a whale,26,a finch a dolphin,0
a whale,26,a robin a chicken,0
a whale,26,a robin a seal,0
a whale,26,a chicken an eagle,0
a whale,26,a chicken an ostrich,0
a whale,26,a chicken a salmon,0
a whale,26,a chicken a dolphin,0
a whale,26,an eagle a penguin,0
a whale,26,an eagle a salmon,0
a whale,26,an eagle a seal,0
a whale,26,an eagle a dolphin,0
a whale,26,an ostrich a penguin,0
a whale,26,an ostrich a salmon,0
a whale,26,an ostrich a seal,0
a whale,26,a penguin a seal,0
a whale,26,a penguin a dolphin,0
a whale,26,a salmon a seal,0
a whale,26,a salmon a dolphin,0
a whale,26,a seal a dolphin,0
a chicken,27,a finch an eagle,0
a chicken,27,a finch a seal,0
a chicken,27,a finch a dolphin,0
a chicken,27,a finch a whale,0
a chicken,27,a robin an eagle,0
a chicken,27,a robin an ostrich,0
a chicken,27,a robin a penguin,0
a chicken,27,a robin a seal,0
a chicken,27,a robin a dolphin,0
a chicken,27,a robin a whale,1
a chicken,27,an eagle a penguin,0
a chicken,27,an eagle a seal,0
a chicken,27,an eagle a dolphin,0
a chicken,27,an eagle a whale,0
a chicken,27,an ostrich a salmon,0
a chicken,27,an ostrich a whale,0
a chicken,27,a penguin a seal,0
a chicken,27,a penguin a whale,0
a chicken,27,a salmon a whale,0
a chicken,27,a seal a dolphin,0
a chicken,27,a dolphin a whale,0
a salmon,28,a finch a chicken,0
a salmon,28,a finch an ostrich,0
a salmon,28,a finch a penguin,0
a salmon,28,a finch a seal,0
a salmon,28,a finch a dolphin,1
a salmon,28,a chicken an eagle,0
a salmon,28,a chicken a seal,0
a salmon,28,a chicken a dolphin,0
a salmon,28,an eagle a penguin,0
a salmon,28,an eagle a seal,0
a salmon,28,an eagle a whale,0
a salmon,28,an ostrich a penguin,0
a salmon,28,an ostrich a dolphin,0
a salmon,28,a penguin a whale,0
a salmon,28,a seal a dolphin,0
a salmon,28,a seal a whale,0
an eagle,29,a finch a chicken,0
an eagle,29,a finch an ostrich,1
an eagle,29,a finch a salmon,0
an eagle,29,a finch a dolphin,0
an eagle,29,a robin a chicken,0
an eagle,29,a robin a penguin,0
an eagle,29,a robin a dolphin,0
an eagle,29,a chicken an ostrich,0
an eagle,29,a chicken a penguin,0
an eagle,29,a chicken a dolphin,0
an eagle,29,a chicken a whale,0
an eagle,29,an ostrich a whale,0
an eagle,29,a penguin a dolphin,0
an eagle,29,a penguin a whale,0
an eagle,29,a salmon a seal,0
an eagle,29,a salmon a dolphin,0
an eagle,29,a salmon a whale,0
an eagle,29,a seal a dolphin,0
an eagle,29,a seal a whale,0
an eagle,29,a dolphin a whale,0
a dolphin,30,a finch a robin,0
a dolphin,30,a finch a chicken,0
a dolphin,30,a finch an eagle,0
a dolphin,30,a finch an ostrich,0
a dolphin,30,a finch a penguin,0
a dolphin,30,a robin an eagle,0
a dolphin,30,a robin a penguin,0
a dolphin,30,a robin a seal,0
a dolphin,30,a robin a whale,0
a dolphin,30,a chicken an eagle,0
a dolphin,30,a chicken an ostrich,0
a dolphin,30,a chicken a penguin,0
a dolphin,30,a chicken a salmon,0
a dolphin,30,a chicken a seal,1
a dolphin,30,an eagle an ostrich,0
a dolphin,30,an eagle a penguin,0
a dolphin,30,an eagle a seal,0
a dolphin,30,an ostrich a salmon,0
a dolphin,30,an ostrich a whale,0
a dolphin,30,a penguin a salmon,0
a dolphin,30,a penguin a seal,0
a dolphin,30,a salmon a whale,0
a chicken,31,a finch an eagle,0
a chicken,31,a finch a penguin,0
a chicken,31,a finch a salmon,0
a chicken,31,a finch a dolphin,0
a chicken,31,a robin an ostrich,0
a chicken,31,a robin a penguin,0
a chicken,31,a robin a seal,0
a chicken,31,a robin a whale,0
a chicken,31,an eagle a penguin,0
a chicken,31,an ostrich a salmon,0
a chicken,31,an ostrich a seal,0
a chicken,31,an ostrich a dolphin,0
a chicken,31,an ostrich a whale,0
a chicken,31,a penguin a salmon,0
a chicken,31,a penguin a seal,1
a chicken,31,a penguin a whale,0
a chicken,31,a salmon a seal,0
a chicken,31,a seal a dolphin,0
a chicken,31,a dolphin a whale,0
an ostrich,32,a finch a robin,0
an ostrich,32,a finch a chicken,0
an ostrich,32,a finch a seal,0
an ostrich,32,a finch a dolphin,0
an ostrich,32,a finch a whale,0
an ostrich,32,a robin a chicken,0
an ostrich,32,a robin a penguin,0
an ostrich,32,a robin a salmon,0
an ostrich,32,a robin a dolphin,0
an ostrich,32,a robin a whale,0
an ostrich,32,a chicken a penguin,0
an ostrich,32,a chicken a dolphin,0
an ostrich,32,a chicken a whale,0
an ostrich,32,an eagle a penguin,0
an ostrich,32,an eagle a salmon,0
an ostrich,32,an eagle a seal,0
an ostrich,32,a penguin a seal,0
an ostrich,32,a penguin a dolphin,0
an ostrich,32,a penguin a whale,0
an ostrich,32,a salmon a seal,0
an ostrich,32,a seal a whale,0
a chicken,33,a finch an ostrich,0
a chicken,33,a finch a penguin,0
a chicken,33,a finch a seal,0
a chicken,33,a finch a whale,0
a chicken,33,a robin an ostrich,0
a chicken,33,a robin a penguin,0
a chicken,33,a robin a salmon,0
a chicken,33,a robin a seal,0
a chicken,33,a robin a dolphin,0
a chicken,33,a robin a whale,0
a chicken,33,an eagle an ostrich,1
a chicken,33,an eagle a penguin,0
a chicken,33,an eagle a salmon,0
a chicken,33,an eagle a dolphin,0
a chicken,33,an ostrich a salmon,0
a chicken,33,an ostrich a seal,0
a chicken,33,a penguin a seal,0
a chicken,33,a penguin a whale,0
a chicken,33,a salmon a whale,1
a chicken,33,a seal a dolphin,0
a chicken,33,a seal a whale,0
a salmon,34,a finch a robin,0
a salmon,34,a finch a chicken,0
a salmon,34,a finch an ostrich,0
a salmon,34,a finch a seal,0
a salmon,34,a finch a whale,0
a salmon,34,a robin a chicken,0
a salmon,34,a robin an eagle,0
a salmon,34,a robin an ostrich,0
a salmon,34,a robin a penguin,0
a salmon,34,a chicken an eagle,0
a salmon,34,a chicken an ostrich,0
a salmon,34,a chicken a whale,0
a salmon,34,an ostrich a penguin,1
a salmon,34,an ostrich a seal,0
a salmon,34,an ostrich a dolphin,0
a salmon,34,an ostrich a whale,1
a salmon,34,a penguin a seal,0
a salmon,34,a penguin a dolphin,0
a salmon,34,a dolphin a whale,1
an ostrich,35,a finch a robin,0
an ostrich,35,a finch a salmon,0
an ostrich,35,a finch a seal,0
an ostrich,35,a robin an eagle,0
an ostrich,35,a robin a penguin,0
an ostrich,35,a robin a seal,0
an ostrich,35,a robin a dolphin,0
an ostrich,35,a robin a whale,0
an ostrich,35,a chicken a salmon,0
an ostrich,35,a chicken a seal,0
an ostrich,35,a chicken a whale,0
an ostrich,35,an eagle a penguin,0
an ostrich,35,a penguin a salmon,0
an ostrich,35,a penguin a dolphin,0
an ostrich,35,a penguin a whale,1
an ostrich,35,a salmon a seal,0
an ostrich,35,a salmon a dolphin,0
an ostrich,35,a salmon a whale,0
an ostrich,35,a seal a dolphin,0
a dolphin,36,a finch a robin,0
a dolphin,36,a finch an ostrich,0
a dolphin,36,a finch a whale,0
a dolphin,36,a robin an eagle,0
a dolphin,36,a robin a penguin,0
a dolphin,36,a robin a salmon,0
a dolphin,36,a robin a whale,0
a dolphin,36,a chicken an ostrich,0
a dolphin,36,a chicken a penguin,0
a dolphin,36,a chicken a whale,0
a dolphin,36,an eagle an ostrich,0
a dolphin,36,an eagle a whale,1
a dolphin,36,an ostrich a seal,0
a dolphin,36,an ostrich a whale,0
a dolphin,36,a penguin a seal,0
a dolphin,36,a penguin a whale,0
a dolphin,36,a salmon a seal,0
a dolphin,36,a seal a whale,0
a salmon,37,a finch a seal,0
a salmon,37,a robin a chicken,0
a salmon,37,a robin an eagle,0
a salmon,37,a robin an ostrich,0
a salmon,37,a robin a seal,0
a salmon,37,a robin a whale,0
a salmon,37,a chicken an eagle,1
a salmon,37,a chicken a seal,0
a salmon,37,a chicken a dolphin,0
a salmon,37,an eagle an ostrich,0
a salmon,37,an eagle a seal,0
a salmon,37,an eagle a whale,0
a salmon,37,an ostrich a seal,0
a salmon,37,a penguin a whale,0
a salmon,37,a seal a whale,0
a salmon,37,a dolphin a whale,0
a robin,38,a finch a chicken,0
a robin,38,a finch a salmon,1
a robin,38,a finch a whale,0
a robin,38,a chicken an eagle,0
a robin,38,a chicken an ostrich,0
a robin,38,a chicken a salmon,0
a robin,38,a chicken a seal,0
a robin,38,a chicken a dolphin,0
a robin,38,an eagle a penguin,0
a robin,38,an eagle a seal,0
a robin,38,an eagle a whale,0
a robin,38,an ostrich a dolphin,0
a robin,38,an ostrich a whale,0
a robin,38,a penguin a seal,0
a robin,38,a penguin a dolphin,0
a robin,38,a salmon a dolphin,0
an eagle,39,a finch an ostrich,0
an eagle,39,a finch a penguin,0
an eagle,39,a finch a salmon,0
an eagle,39,a finch a seal,0
an eagle,39,a robin a chicken,0
an eagle,39,a robin a seal,0
an eagle,39,a robin a dolphin,0
an eagle,39,a robin a whale,0
an eagle,39,a chicken a penguin,0
an eagle,39,a chicken a salmon,0
an eagle,39,a chicken a seal,0
an eagle,39,a chicken a whale,0
an eagle,39,an ostrich a penguin,0
an eagle,39,an ostrich a salmon,0
an eagle,39,an ostrich a seal,0
an eagle,39,a penguin a salmon,0
an eagle,39,a penguin a seal,1
an eagle,39,a salmon a seal,0
an eagle,39,a salmon a dolphin,0
an eagle,39,a seal a dolphin,0
an eagle,39,a seal a whale,0
an eagle,39,a dolphin a whale,0
a dolphin,40,a finch a chicken,0
a dolphin,40,a finch an ostrich,0
a dolphin,40,a finch a salmon,0
